305.9889	92.7154
306.0009	102.4351
306.0130	109.6072
306.0250	97.2615
306.0370	98.2515
306.0491	97.4995
306.0611	98.5255
306.0731	97.9321
306.0851	97.1964
306.0972	100.7904
306.1092	98.2036
306.1212	98.2493
306.1333	98.2515
306.1453	100.4072
306.1573	100.0199
306.1693	98.4591
306.1814	97.5170
306.1934	96.4152
306.2054	98.4726
306.2174	98.6826
306.2295	98.9830
306.2415	98.1717
306.2535	98.0120
306.2656	97.3081
306.2776	97.3733
306.2896	97.6464
306.3016	97.9302
306.3137	98.0918
306.3257	97.4850
306.3377	110.8195
306.3498	96.9581
306.3618	96.9581
306.3738	97.7547
306.3858	98.6347
306.3979	100.6786
306.4099	98.6507
306.4219	96.5264
306.4339	101.1098
306.4460	99.7365
306.4580	97.6607
306.4700	96.7338
306.4821	98.2834
306.4941	97.0209
306.5061	97.6304
306.5181	96.1436
306.5302	97.4357
306.5422	98.8931
306.5542	97.9781
306.5663	97.6287
306.5783	98.7146
306.5903	97.9621
306.6023	96.8942
306.6143	111.9681
306.6264	847.4571
306.6384	4122.7520
306.6505	11256.2871
306.6625	18802.3320
306.6745	20804.3574
306.6865	22198.3242
306.6985	21595.0176
306.7106	20326.5312
306.7226	19551.0293
306.7346	13476.0557
306.7467	11837.2246
306.7587	9741.5703
306.7707	8419.9082
306.7827	11149.8604
306.7948	7144.6548
306.8068	2971.2781
306.8188	709.0619
306.8308	3446.5947
306.8429	6857.6445
306.8549	8727.1143
306.8669	7005.6685
306.8790	3033.1658
306.8910	568.9421
306.9030	326.5469
306.9150	317.0648
306.9271	1734.7478
306.9391	4611.6567
306.9511	10647.2334
306.9632	15618.1875
306.9752	20219.0449
306.9872	22248.3359
306.9992	23836.8555
307.0113	20597.3809
307.0233	19716.6094
307.0353	16978.0605
307.0474	14563.3057
307.0594	16615.7520
307.0714	14702.0039
307.0834	13270.3232
307.0955	10904.3994
307.1075	8910.5625
307.1195	7631.2656
307.1315	7111.3857
307.1436	6880.5747
307.1556	7117.8604
307.1676	8557.0488
307.1797	9163.2100
307.1917	9475.6084
307.2037	8708.4668
307.2157	10879.6807
307.2278	10610.2998
307.2398	11996.0605
307.2518	7861.5728
307.2639	3828.1038
307.2759	2966.4128
307.2879	3118.2117
307.2999	2906.4272
307.3120	4211.6050
307.3240	1393.5984
307.3360	269.1577
307.3480	146.4566
307.3601	646.2275
307.3721	3402.7625
307.3841	8036.9131
307.3961	9855.0098
307.4082	11566.3389
307.4202	10065.7705
307.4322	8341.5254
307.4442	5527.3291
307.4563	2519.7764
307.4683	1424.0160
307.4803	1404.8542
307.4924	1565.0808
307.5044	2418.1558
307.5164	2404.6787
307.5284	1548.4905
307.5405	914.5229
307.5525	252.2118
307.5645	126.1974
307.5766	101.4132
307.5886	120.6228
307.6006	186.7358
307.6126	424.9581
307.6247	682.6826
307.6367	263.3061
307.6487	807.3773
307.6608	1117.4930
307.6728	861.8762
307.6848	930.0419
307.6968	1209.6606
307.7089	1676.7426
307.7209	1700.2954
307.7329	1826.4247
307.7449	2177.2295
307.7570	2721.2283
307.7690	2102.5693
307.7810	2522.6560
307.7931	983.4177
307.8051	638.7532
307.8171	237.0967
307.8291	2031.3613
307.8412	4380.0078
307.8532	5900.6343
307.8652	6338.4272
307.8773	3769.7883
307.8893	2570.4590
307.9013	699.1027
307.9133	435.4172
307.9254	98.0599
307.9374	104.4706
307.9494	96.4471
307.9615	98.2036
307.9735	101.8763
307.9855	111.0748
307.9975	96.9581
308.0096	98.5523
308.0216	188.7233
308.0336	320.2552
308.0456	718.8674
308.0576	1388.0679
308.0697	440.0558
308.0817	168.1916
308.0938	98.9222
308.1058	99.3054
308.1178	100.1476
308.1298	110.9940
308.1418	1202.6508
308.1539	5211.6450
308.1659	10160.3516
308.1779	11013.7646
308.1900	15386.4805
308.2020	13866.3789
308.2140	11740.8857
308.2260	7167.5210
308.2381	3554.3291
308.2501	308.9820
308.2621	97.0858
308.2742	99.5609
308.2862	97.4516
308.2982	97.7086
308.3102	292.4711
308.3223	3835.5334
308.3343	7995.2734
308.3463	12622.9785
308.3583	15557.1260
308.3704	15446.4131
308.3824	11417.9424
308.3944	6994.8237
308.4065	3713.7405
308.4185	972.5030
308.4305	99.2383
308.4425	104.1916
308.4546	155.3373
308.4666	716.3788
308.4786	5587.9443
308.4907	10199.4570
308.5027	19068.3145
308.5147	22873.2305
308.5267	25899.2246
308.5388	24159.5684
308.5508	18883.4805
308.5628	12409.5352
308.5749	7261.6392
308.5869	2414.7852
308.5989	348.3433
308.6109	99.2064
308.6230	103.3932
308.6350	132.3433
308.6470	1226.7198
308.6590	5385.5010
308.6711	11339.9922
308.6831	15412.4824
308.6951	17327.0586
308.7072	15049.4531
308.7192	8826.3213
308.7312	4421.9722
308.7432	1060.1836
308.7552	255.7607
308.7673	185.3892
308.7793	101.3174
308.7914	98.8076
308.8034	115.6567
308.8154	494.2897
308.8274	722.3609
308.8394	4335.1694
308.8515	8805.0137
308.8635	15150.0059
308.8755	18719.5684
308.8876	18346.9277
308.8996	14498.4785
308.9116	7926.0996
308.9236	2932.5349
308.9357	586.3689
308.9477	1077.0459
308.9597	2328.6865
308.9717	4053.3813
308.9838	7232.2075
308.9958	9976.2871
309.0078	9696.3037
309.0199	8227.1270
309.0319	5156.4434
309.0439	2972.9851
309.0559	2350.4685
309.0680	4960.4634
309.0800	8826.7354
309.0920	14944.7666
309.1041	17307.3047
309.1161	15365.8066
309.1281	10953.5645
309.1401	5649.4370
309.1522	1657.2295
309.1642	166.2851
309.1762	102.6747
309.1883	99.7844
309.2003	96.0957
309.2123	97.7884
309.2243	99.7525
309.2364	96.7824
309.2484	95.8883
309.2604	721.6447
309.2724	743.3220
309.2845	1825.9021
309.2965	4793.6030
309.3085	8181.0249
309.3206	17304.7754
309.3326	26866.9062
309.3446	38465.9023
309.3566	43993.8477
309.3687	41412.7695
309.3807	36123.7344
309.3927	29309.0977
309.4048	28187.1973
309.4168	25592.3750
309.4288	20874.2188
309.4408	18933.8281
309.4529	14382.3945
309.4649	15495.2979
309.4769	19653.4609
309.4890	25258.4844
309.5010	28815.5684
309.5130	25785.0215
309.5250	23117.8945
309.5370	14287.0967
309.5491	7779.0947
309.5611	4491.7046
309.5731	3603.2734
309.5851	6608.2231
309.5972	10484.9824
309.6092	16402.8770
309.6212	20464.4473
309.6333	25052.0605
309.6453	26991.1855
309.6573	23989.4297
309.6693	21571.3398
309.6814	13814.2275
309.6934	8380.9854
309.7054	6457.1338
309.7175	3820.3469
309.7295	4704.6235
309.7415	6178.3633
309.7535	8052.4551
309.7656	9691.2627
309.7776	11165.5088
309.7896	11119.2812
309.8017	10997.2803
309.8137	9290.6504
309.8257	9858.5547
309.8377	13233.0059
309.8498	14689.3252
309.8618	16538.0273
309.8738	14483.4355
309.8858	12614.3096
309.8979	12657.8359
309.9099	13033.7305
309.9219	14885.0938
309.9340	18424.5430
309.9460	18592.2598
309.9580	15936.9736
309.9700	13483.0020
309.9821	11967.1387
309.9941	11833.2314
310.0061	14504.1914
310.0182	17028.2598
310.0302	19908.2949
310.0422	22034.6211
310.0542	19729.7559
310.0663	19972.4238
310.0783	19746.9414
310.0903	19931.7246
310.1024	17384.8555
310.1144	17719.4570
310.1264	15802.0176
310.1384	11616.4307
310.1505	8150.1636
310.1625	3476.1316
310.1745	680.6866
310.1865	218.8743
310.1986	114.3290
310.2106	98.3154
310.2226	99.8164
310.2346	132.1198
310.2467	238.7079
310.2587	3058.9221
310.2707	6263.4092
310.2827	12740.8652
310.2948	15525.7061
310.3068	18229.3711
310.3188	16807.4414
310.3309	13672.4551
310.3429	11707.4062
310.3549	12141.8447
310.3669	17282.7305
310.3790	21242.1953
310.3910	25326.3242
310.4030	25333.8438
310.4151	22528.9570
310.4271	16749.8770
310.4391	10320.4150
310.4511	4039.3293
310.4632	593.8983
310.4752	177.2295
310.4872	100.5988
310.4992	99.6407
310.5113	99.4138
310.5233	126.6108
310.5353	1572.7856
310.5474	4728.5674
310.5594	7779.8765
310.5714	10504.6621
310.5834	11411.1807
310.5955	11544.6621
310.6075	8363.3848
310.6195	7979.0659
310.6316	9052.0762
310.6436	14275.6250
310.6556	20639.3613
310.6676	27643.9434
310.6797	32235.0859
310.6917	30242.5391
310.7037	26343.5078
310.7158	18880.6387
310.7278	14061.7354
310.7398	10291.4014
310.7518	10462.3711
310.7639	10328.3906
310.7759	12674.7939
310.7879	15676.5703
310.7999	15302.2500
310.8120	13010.9033
310.8240	9468.8066
310.8360	5142.2437
310.8481	3799.6411
310.8601	1133.6047
310.8721	1638.0200
310.8841	1561.2775
310.8961	410.0339
310.9082	430.9781
310.9202	190.2755
310.9323	101.7964
310.9443	97.7245
310.9563	96.4786
310.9683	545.0699
310.9803	893.9741
310.9924	2718.8823
311.0044	6687.4731
311.0164	13410.2197
311.0285	17817.9863
311.0405	23413.1094
311.0525	27053.9395
311.0645	27355.5273
311.0766	24830.8105
311.0886	20131.3242
311.1006	18539.3184
311.1127	17476.2637
311.1247	14219.8164
311.1367	11987.2734
311.1487	8246.2432
311.1608	4948.0718
311.1728	4502.1733
311.1848	4721.1177
311.1968	9077.3330
311.2089	11694.1338
311.2209	12693.2539
311.2329	12195.9600
311.2450	9947.7412
311.2570	7725.5889
311.2690	4199.4893
311.2810	2151.1785
311.2931	651.7046
311.3051	992.0798
311.3171	1659.6610
311.3292	1476.1836
311.3412	1908.5349
311.3532	4125.4634
311.3652	7243.2847
311.3773	11821.0303
311.3893	14890.4648
311.4013	16567.6484
311.4134	15504.4951
311.4254	12167.8984
311.4374	9390.3555
311.4494	8930.2354
311.4615	10300.3311
311.4735	14389.3809
311.4855	16089.6611
311.4975	17481.2773
311.5096	16774.4121
311.5216	10072.3037
311.5336	7956.3433
311.5457	5329.4678
311.5577	3794.9382
311.5697	3501.4316
311.5817	3408.8462
311.5938	2597.4985
311.6058	4167.1943
311.6178	4631.9839
311.6299	6861.5889
311.6419	8623.0127
311.6539	16358.6582
311.6659	23562.8906
311.6779	25808.7500
311.6900	24618.3945
311.7020	18699.8652
311.7140	13766.5469
311.7261	10320.6221
311.7381	6748.7905
311.7501	6891.0337
311.7621	9002.5547
311.7742	12911.8887
311.7862	14258.0762
311.7982	18011.6777
311.8102	17292.0527
311.8223	14876.7461
311.8343	9851.0703
311.8463	5897.6382
311.8584	3687.9761
311.8704	2965.0300
311.8824	3967.4890
311.8944	5907.3501
311.9065	8323.4336
311.9185	16001.8359
311.9426	20130.7441
311.9546	19699.6895
311.9666	14988.4551
311.9786	13056.6377
311.9907	9954.1074
312.0027	11402.1553
312.0147	12862.6270
312.0268	15987.0479
312.0388	18257.6445
312.0508	19863.1621
312.0628	21664.0645
312.0749	21844.2598
312.0869	20318.7383
312.0989	18699.6719
312.1109	18459.0234
312.1230	15031.9844
312.1350	14620.8223
312.1470	14221.2852
312.1591	14592.1113
312.1711	16139.2100
312.1831	16644.7910
312.1951	18100.6152
312.2072	18946.8418
312.2192	21304.5352
312.2312	24135.0352
312.2433	25525.3008
312.2553	24684.5664
312.2673	18537.5645
312.2793	11451.6133
312.2914	6618.5547
312.3034	2750.2275
312.3154	935.9202
312.3275	227.5095
312.3395	676.9821
312.3515	1100.1996
312.3635	2286.9631
312.3755	3958.8823
312.3876	7310.9780
312.3996	8649.9961
312.4116	13283.4648
312.4236	15057.3252
312.4357	13509.5518
312.4477	9811.3369
312.4597	6081.9961
312.4718	4791.9600
312.4838	3255.6965
312.4958	2264.2715
312.5078	2313.6829
312.5199	3224.2075
312.5319	2959.7285
312.5439	1969.4677
312.5560	1701.7485
312.5680	2259.4331
312.5800	3445.2163
312.5920	4771.7363
312.6041	5549.5088
312.6161	7278.5005
312.6281	8427.8760
312.6402	9209.5645
312.6522	11649.4355
312.6642	14323.1777
312.6762	18259.7852
312.6883	22163.6523
312.7003	25197.2539
312.7123	25858.7402
312.7243	20757.8535
312.7364	14879.2656
312.7484	10339.3057
312.7604	9306.0596
312.7725	5904.4624
312.7845	7426.8105
312.7965	6993.3398
312.8085	11077.5254
312.8206	14265.0703
312.8326	16815.0586
312.8446	19747.2246
312.8567	16519.1465
312.8687	14161.1328
312.8807	12312.3672
312.8927	11013.4131
312.9048	13397.9180
312.9168	15962.2197
312.9288	19351.5879
312.9409	21110.4941
312.9529	17690.6348
312.9649	17054.7871
312.9769	14371.5449
312.9890	12736.3506
313.0010	11412.6309
313.0130	10030.9619
313.0250	10788.3916
313.0370	11230.0215
313.0491	10592.5586
313.0611	13147.4062
313.0732	14679.7520
313.0852	15189.7910
313.0972	17152.5098
313.1092	19337.6699
313.1212	19803.6133
313.1333	17945.6445
313.1453	20651.4336
313.1573	19975.7520
313.1694	20404.7109
313.1814	21369.4102
313.1934	24377.5820
313.2054	25772.1719
313.2175	28080.5742
313.2295	29101.7637
313.2415	31260.7812
313.2536	31068.6387
313.2656	30714.4590
313.2776	29523.4219
313.2896	26063.8867
313.3017	25145.6289
313.3137	22578.0410
313.3257	19779.0059
313.3377	18937.1094
313.3498	19428.0723
313.3618	19109.7637
313.3738	18772.3867
313.3859	21050.1875
313.3979	21795.4004
313.4099	22026.6836
313.4219	24068.7383
313.4340	26035.9766
313.4460	30094.3066
313.4580	31502.3574
313.4701	32663.3359
313.4821	35467.6094
313.4941	31853.1270
313.5061	32136.7676
313.5182	28177.5020
313.5302	26441.6699
313.5422	24658.5371
313.5543	23770.0605
313.5663	24188.9824
313.5783	22250.1074
313.5903	20498.5195
313.6024	19441.6445
313.6144	19983.8398
313.6264	19326.2285
313.6384	17743.7598
313.6505	19951.4258
313.6625	19515.6094
313.6745	19014.9141
313.6866	17499.2891
313.6986	18532.2598
313.7106	17014.2109
313.7226	18785.9316
313.7346	20390.2715
313.7467	22050.3789
313.7587	26712.3984
313.7708	25525.9668
313.7828	25729.6602
313.7948	27897.2305
313.8068	27753.6562
313.8188	26688.3242
313.8309	29607.6641
313.8429	32546.8066
313.8549	35820.9062
313.8670	44428.8008
313.8790	50418.0781
313.8910	57708.7109
313.9030	68017.0938
313.9151	77399.6328
313.9271	90304.5625
313.9391	100614.2109
313.9511	106534.0781
313.9632	103956.4531
313.9752	92404.9219
313.9872	90870.8594
313.9993	78063.9375
314.0113	68542.3828
314.0233	55196.7617
314.0353	44063.9727
314.0474	32648.7207
314.0594	30696.9004
314.0714	26389.4453
314.0835	23829.3809
314.0955	23400.5352
314.1075	19653.9238
314.1195	19109.9375
314.1316	15918.3408
314.1436	13141.2217
314.1556	10863.5850
314.1677	10919.6250
314.1797	8913.5010
314.1917	10000.8301
314.2037	10477.3037
314.2158	9953.8525
314.2278	9763.1934
314.2398	7388.0400
314.2518	7640.6938
314.2639	7350.8662
314.2759	8145.4692
314.2879	9486.8838
314.3000	9078.7070
314.3120	10592.6230
314.3240	12675.1270
314.3360	13791.0088
314.3481	13030.9873
314.3601	13249.1973
314.3721	14160.6875
314.3842	12132.6104
314.3962	12935.5527
314.4082	10602.7461
314.4202	9985.1162
314.4323	9490.5391
314.4443	10221.1416
314.4563	13313.2773
314.4684	14718.7432
314.4804	15744.4668
314.4924	15509.6045
314.5044	14551.7051
314.5164	11976.0635
314.5285	9478.6426
314.5405	9410.7627
314.5525	9416.3594
314.5646	9757.9883
314.5766	11730.2490
314.5886	12762.9170
314.6006	13253.2324
314.6127	13256.6299
314.6247	13873.0547
314.6367	13550.0381
314.6487	13375.7285
314.6608	16045.1738
314.6728	17645.2695
314.6848	18880.2402
314.6969	18896.2402
314.7089	20229.9395
314.7209	17366.7168
314.7329	18669.0938
314.7450	18695.8730
314.7570	19822.4043
314.7690	20653.7168
314.7811	21929.7715
314.7931	24632.6484
314.8051	23430.5469
314.8171	24823.4570
314.8292	21659.9609
314.8412	20817.9648
314.8532	19151.8242
314.8652	17266.7148
314.8773	17081.8516
314.8893	19596.5703
314.9013	19094.5312
314.9134	19954.7480
314.9254	22764.4062
314.9374	24359.9766
314.9494	25754.5430
314.9615	25448.5820
314.9735	24076.5098
314.9855	25052.9824
314.9976	23416.4219
315.0096	24467.6328
315.0216	27219.8164
315.0336	29179.8242
315.0457	29585.2461
315.0577	32328.1699
315.0697	35324.9766
315.0818	39501.1289
315.0938	41934.5781
315.1058	42446.5195
315.1178	41360.7500
315.1299	40675.7305
315.1419	40355.7695
315.1539	38137.2070
315.1659	35347.4922
315.1780	36554.1250
315.1900	34347.6328
315.2020	34377.5078
315.2141	33109.0273
315.2261	33016.9883
315.2381	34708.2148
315.2501	36671.4023
315.2621	34754.8867
315.2742	31126.5332
315.2862	35071.7930
315.2982	35350.4414
315.3103	34467.7695
315.3223	39524.1836
315.3343	41701.0820
315.3463	46006.7969
315.3584	46315.7422
315.3704	46482.2070
315.3824	46764.7148
315.3945	46238.6211
315.4065	47204.7227
315.4185	44761.1523
315.4305	43890.9883
315.4426	43375.6523
315.4546	48380.4922
315.4666	48363.7227
315.4787	49205.6641
315.4907	49980.1094
315.5027	50070.8516
315.5147	47529.5781
315.5268	48704.9922
315.5388	49802.2188
315.5508	52468.2148
315.5628	52381.2461
315.5749	55715.3242
315.5869	59891.8320
315.5989	60730.2383
315.6110	63275.2500
315.6230	60470.3750
315.6350	57625.4531
315.6470	58612.9961
315.6591	59224.7266
315.6711	59061.0625
315.6831	57086.0273
315.6952	58207.2070
315.7072	58029.1758
315.7192	55758.1602
315.7312	52397.2930
315.7433	53582.8203
315.7553	56030.3125
315.7673	57994.4062
315.7793	60663.1094
315.7914	63228.2578
315.8034	65650.8906
315.8154	69365.3828
315.8275	67196.0234
315.8395	65488.0000
315.8515	62323.8789
315.8635	59645.1328
315.8755	60278.5820
315.8876	57897.6250
315.8996	56294.8828
315.9117	53349.6914
315.9237	52389.8516
315.9357	54205.4844
315.9477	56223.2734
315.9597	52495.4727
315.9718	53879.5938
315.9838	54795.5117
315.9958	54555.2812
316.0079	55400.2930
316.0199	61644.2305
316.0319	66300.0938
316.0439	76354.1016
316.0560	84580.1250
316.0680	94749.3438
316.0800	96493.8359
316.0921	103922.4609
316.1041	112927.3359
316.1161	120648.0859
316.1281	142120.3438
316.1402	154835.6719
316.1522	184523.2344
316.1642	213441.9844
316.1762	255061.9531
316.1883	302448.7188
316.2003	340287.4375
316.2123	347724.9375
316.2244	337043.6875
316.2364	312504.5000
316.2484	277273.7812
316.2604	220918.8438
316.2725	166892.6406
316.2845	114843.8984
316.2965	72444.9453
316.3086	47093.2930
316.3206	31940.7969
316.3326	21292.5059
316.3446	16072.8301
316.3567	12734.3232
316.3687	9085.1602
316.3807	6972.5352
316.3928	6840.3193
316.4048	7193.4775
316.4168	8954.6826
316.4288	9149.9404
316.4409	7726.5469
316.4649	3584.3992
316.4769	1773.2084
316.4890	1630.0519
316.5010	2852.5508
316.5130	5537.4688
316.5251	6881.4849
316.5371	6880.3511
316.5491	5628.6182
316.5611	3684.7585
316.5732	1423.8243
316.5852	340.0359
316.5972	99.3533
316.6093	98.0439
316.6213	103.3061
316.6333	321.4531
316.6453	436.4551
316.6573	624.6859
316.6694	774.3137
316.6814	598.8823
316.6934	97.6909
316.7055	110.0998
316.7175	98.4271
316.7295	111.0748
316.7415	221.9401
316.7536	1310.0999
316.7656	4597.6152
316.7776	8188.7744
316.7896	6873.6924
316.8017	9215.1855
316.8137	8803.3975
316.8257	9719.9521
316.8378	9049.4053
316.8498	6706.6479
316.8618	4900.3271
316.8738	2225.3718
316.8859	586.0439
316.8979	96.8152
316.9099	96.4307
316.9220	129.8842
316.9340	684.1198
316.9460	1885.1765
316.9580	3778.6187
316.9701	4148.9819
316.9821	3223.9919
316.9941	2104.3833
317.0062	1697.1497
317.0182	611.4012
317.0302	1785.6670
317.0422	3144.1118
317.0543	2526.0679
317.0663	2628.6147
317.0783	466.3609
